host	GC%	type
GCF_017570605.1_ASM1757060v1_genomic.fna	50.79129969	SdTVs
GCF_017355065.1_ASM1735506v1_genomic.fna	50.73881453	SdTVs
GCF_017896225.1_ASM1789622v1_genomic.fna	50.77986877	SdTVs
GCF_017815775.1_ASM1781577v1_genomic.fna	55.83167454	SdTVs
GCF_017815775.1_ASM1781577v1_genomic.fna	55.83167454	SdTVs
GCF_017815775.1_ASM1781577v1_genomic.fna	55.83167454	SdTVs
GCF_017654165.1_ASM1765416v1_genomic.fna	50.60818704	SdTVs
GCF_017654165.1_ASM1765416v1_genomic.fna	50.60818704	SdTVs
GCF_017654165.1_ASM1765416v1_genomic.fna	50.60818704	SdTVs
GCF_017570645.1_ASM1757064v1_genomic.fna	50.5609661	SdTVs
GCF_017570645.1_ASM1757064v1_genomic.fna	50.5609661	SdTVs
GCF_017570645.1_ASM1757064v1_genomic.fna	50.5609661	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017165055.1_ASM1716505v1_genomic.fna	50.48697215	SdTVs
GCF_017310055.1_ASM1731005v1_genomic.fna	50.7926415	SdTVs
GCF_017310055.1_ASM1731005v1_genomic.fna	50.7926415	SdTVs
GCF_017310055.1_ASM1731005v1_genomic.fna	50.7926415	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017165395.1_ASM1716539v1_genomic.fna	50.46896021	SdTVs
GCF_017357505.1_ASM1735750v1_genomic.fna	50.26724037	SdTVs
GCF_017357505.1_ASM1735750v1_genomic.fna	50.26724037	SdTVs
GCF_017160815.1_ASM1716081v1_genomic.fna	50.5620603	SdTVs
GCF_017160815.1_ASM1716081v1_genomic.fna	50.5620603	SdTVs
GCF_017160815.1_ASM1716081v1_genomic.fna	50.5620603	SdTVs
GCF_017160815.1_ASM1716081v1_genomic.fna	50.5620603	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_017165075.1_ASM1716507v1_genomic.fna	50.48694445	SdTVs
GCF_018069685.1_ASM1806968v1_genomic.fna	56.45230903	SdTVs
GCF_018069685.1_ASM1806968v1_genomic.fna	56.45230903	SdTVs
GCF_018069685.1_ASM1806968v1_genomic.fna	56.45230903	SdTVs
GCF_018069685.1_ASM1806968v1_genomic.fna	56.45230903	SdTVs
GCF_017378435.1_ASM1737843v1_genomic.fna	67.95221232	SdTVs
GCF_018069725.1_ASM1806972v1_genomic.fna	50.92573402	SdTVs
GCF_017900955.1_ASM1790095v1_genomic.fna	50.65544592	SdTVs
GCF_017900955.1_ASM1790095v1_genomic.fna	50.65544592	SdTVs
GCF_017161805.1_ASM1716180v1_genomic.fna	54.59154537	SdTVs
GCF_017161805.1_ASM1716180v1_genomic.fna	54.59154537	SdTVs
GCF_017161135.1_ASM1716113v1_genomic.fna	56.9684776	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017165135.1_ASM1716513v1_genomic.fna	50.48278214	SdTVs
GCF_017570685.1_ASM1757068v1_genomic.fna	50.59107885	SdTVs
GCF_017570685.1_ASM1757068v1_genomic.fna	50.59107885	SdTVs
GCF_017570685.1_ASM1757068v1_genomic.fna	50.59107885	SdTVs
GCF_017352075.1_ASM1735207v1_genomic.fna	50.86556243	SdTVs
GCF_017352075.1_ASM1735207v1_genomic.fna	50.86556243	SdTVs
GCF_017310325.1_ASM1731032v1_genomic.fna	57.12397283	SdTVs
GCF_017310325.1_ASM1731032v1_genomic.fna	57.12397283	SdTVs
GCF_017310325.1_ASM1731032v1_genomic.fna	57.12397283	SdTVs
GCF_017310325.1_ASM1731032v1_genomic.fna	57.12397283	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017164835.1_ASM1716483v1_genomic.fna	50.41977655	SdTVs
GCF_017815715.1_ASM1781571v1_genomic.fna	57.30038427	SdTVs
GCF_017815715.1_ASM1781571v1_genomic.fna	57.30038427	SdTVs
GCF_017743115.1_ASM1774311v1_genomic.fna	57.02996649	SdTVs
GCF_017743115.1_ASM1774311v1_genomic.fna	57.02996649	SdTVs
GCF_017579865.1_ASM1757986v1_genomic.fna	50.67532369	SdTVs
GCF_017357565.1_ASM1735756v1_genomic.fna	50.84139103	SdTVs
GCF_017357565.1_ASM1735756v1_genomic.fna	50.84139103	SdTVs
GCF_017570625.1_ASM1757062v1_genomic.fna	50.41376524	SdTVs
GCF_017570625.1_ASM1757062v1_genomic.fna	50.41376524	SdTVs
GCF_017310445.1_ASM1731044v1_genomic.fna	50.46569108	SdTVs
GCF_017310445.1_ASM1731044v1_genomic.fna	50.46569108	SdTVs
GCF_017310445.1_ASM1731044v1_genomic.fna	50.46569108	SdTVs
GCF_017310445.1_ASM1731044v1_genomic.fna	50.46569108	SdTVs
GCF_017310445.1_ASM1731044v1_genomic.fna	50.46569108	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017164795.1_ASM1716479v1_genomic.fna	50.55176091	SdTVs
GCF_017742935.1_ASM1774293v1_genomic.fna	57.09602707	SdTVs
GCF_017742935.1_ASM1774293v1_genomic.fna	57.09602707	SdTVs
GCF_017161035.1_ASM1716103v1_genomic.fna	50.56076517	SdTVs
GCF_017161035.1_ASM1716103v1_genomic.fna	50.56076517	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017310305.1_ASM1731030v1_genomic.fna	56.61309849	SdTVs
GCF_017654585.1_ASM1765458v1_genomic.fna	50.79117594	SdTVs
GCF_017654585.1_ASM1765458v1_genomic.fna	50.79117594	SdTVs
GCF_017639045.1_ASM1763904v1_genomic.fna	50.79376814	SdTVs
GCF_017357925.1_ASM1735792v1_genomic.fna	57.19176922	SdTVs
GCF_017357925.1_ASM1735792v1_genomic.fna	57.19176922	SdTVs
GCF_017161055.1_ASM1716105v1_genomic.fna	39.24455509	SdTVs
GCF_017514945.1_ASM1751494v1_genomic.fna	66.28171656	SdTVs
GCF_017514945.1_ASM1751494v1_genomic.fna	66.28171656	SdTVs
GCF_017088485.1_ASM1708848v1_genomic.fna	50.70410969	SdTVs
GCF_017310485.1_ASM1731048v1_genomic.fna	55.3124961	SdTVs
GCF_017310015.1_ASM1731001v1_genomic.fna	55.31105203	SdTVs
GCF_017161505.1_ASM1716150v1_genomic.fna	57.0145937	SdTVs
GCF_017161505.1_ASM1716150v1_genomic.fna	57.0145937	SdTVs
GCF_017161505.1_ASM1716150v1_genomic.fna	57.0145937	SdTVs
GCF_017896205.1_ASM1789620v1_genomic.fna	50.77988662	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017164955.1_ASM1716495v1_genomic.fna	50.50671133	SdTVs
GCF_017378275.1_ASM1737827v1_genomic.fna	68.07294137	SdTVs
GCF_017378275.1_ASM1737827v1_genomic.fna	68.07294137	SdTVs
GCF_017161155.1_ASM1716115v1_genomic.fna	56.99527219	SdTVs
GCF_017161155.1_ASM1716115v1_genomic.fna	56.99527219	SdTVs
GCF_017798285.1_ASM1779828v1_genomic.fna	56.12164593	SdTVs
GCF_017310365.1_ASM1731036v1_genomic.fna	56.6502537	SdTVs
GCF_017310365.1_ASM1731036v1_genomic.fna	56.6502537	SdTVs
GCF_017310365.1_ASM1731036v1_genomic.fna	56.6502537	SdTVs
GCF_017310365.1_ASM1731036v1_genomic.fna	56.6502537	SdTVs
GCF_017474165.1_ASM1747416v1_genomic.fna	54.86379775	SdTVs
GCF_017351975.1_ASM1735197v1_genomic.fna	57.33683332	SdTVs
GCF_017351975.1_ASM1735197v1_genomic.fna	57.33683332	SdTVs
GCF_017351975.1_ASM1735197v1_genomic.fna	57.33683332	SdTVs
GCF_017351975.1_ASM1735197v1_genomic.fna	57.33683332	SdTVs
GCF_017351975.1_ASM1735197v1_genomic.fna	57.33683332	SdTVs
GCF_017372375.1_ASM1737237v1_genomic.fna	52.14305542	SdTVs
GCF_017356645.1_ASM1735664v1_genomic.fna	62.65455681	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017165355.1_ASM1716535v1_genomic.fna	50.49270595	SdTVs
GCF_017315205.1_ASM1731520v1_genomic.fna	56.90986313	SdTVs
GCF_017315205.1_ASM1731520v1_genomic.fna	56.90986313	SdTVs
GCF_017639105.1_ASM1763910v1_genomic.fna	50.66710573	SdTVs
GCF_017639105.1_ASM1763910v1_genomic.fna	50.66710573	SdTVs
GCF_017161605.1_ASM1716160v1_genomic.fna	54.65724221	SdTVs
GCF_017161605.1_ASM1716160v1_genomic.fna	54.65724221	SdTVs
GCF_017900915.1_ASM1790091v1_genomic.fna	66.05277792	SdTVs
GCF_017815815.1_ASM1781581v1_genomic.fna	50.45352593	SdTVs
GCF_017815815.1_ASM1781581v1_genomic.fna	50.45352593	SdTVs
GCF_017815815.1_ASM1781581v1_genomic.fna	50.45352593	SdTVs
GCF_017743135.1_ASM1774313v1_genomic.fna	57.25744693	SdTVs
GCF_017743135.1_ASM1774313v1_genomic.fna	57.25744693	SdTVs
GCF_018128385.1_ASM1812838v1_genomic.fna	41.97264699	SdTVs
GCF_018128385.1_ASM1812838v1_genomic.fna	41.97264699	SdTVs
GCF_018128385.1_ASM1812838v1_genomic.fna	41.97264699	SdTVs
GCF_018128405.1_ASM1812840v1_genomic.fna	50.7667294	SdTVs
GCF_018128405.1_ASM1812840v1_genomic.fna	50.7667294	SdTVs
GCF_018138985.1_ASM1813898v1_genomic.fna	38.64520162	SdTVs
GCF_018199955.1_ASM1819995v1_genomic.fna	57.12924584	SdTVs
GCF_018199955.1_ASM1819995v1_genomic.fna	57.12924584	SdTVs
GCF_018596855.2_ASM1859685v2_genomic.fna	55.54458994	SdTVs
GCF_018596855.2_ASM1859685v2_genomic.fna	55.54458994	SdTVs
GCF_018583205.1_ASM1858320v1_genomic.fna	56.40564372	SdTVs
GCF_018583205.1_ASM1858320v1_genomic.fna	56.40564372	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018223665.1_ASM1822366v1_genomic.fna	50.75410262	SdTVs
GCF_018139105.1_ASM1813910v1_genomic.fna	38.88046068	SdTVs
GCF_018628895.1_ASM1862889v1_genomic.fna	55.72829338	SdTVs
GCF_018628895.1_ASM1862889v1_genomic.fna	55.72829338	SdTVs
GCF_018228345.1_ASM1822834v1_genomic.fna	68.20770089	SdTVs
GCF_018802485.1_ASM1880248v1_genomic.fna	50.97475756	SdTVs
GCF_018583265.1_ASM1858326v1_genomic.fna	56.60707179	SdTVs
GCF_018583265.1_ASM1858326v1_genomic.fna	56.60707179	SdTVs
GCF_018361085.1_ASM1836108v1_genomic.fna	55.71816486	SdTVs
GCF_018361085.1_ASM1836108v1_genomic.fna	55.71816486	SdTVs
GCF_017922975.1_ASM1792297v1_genomic.fna	62.58261412	SdTVs
GCF_018323885.1_ASM1832388v1_genomic.fna	53.41903219	SdTVs
GCF_018323985.1_ASM1832398v1_genomic.fna	55.43587173	SdTVs
GCF_018323985.1_ASM1832398v1_genomic.fna	55.43587173	SdTVs
GCF_018075085.1_ASM1807508v1_genomic.fna	57.04853356	SdTVs
GCF_018075085.1_ASM1807508v1_genomic.fna	57.04853356	SdTVs
GCF_018448985.1_ASM1844898v1_genomic.fna	66.02518663	SdTVs
GCF_018448985.1_ASM1844898v1_genomic.fna	66.02518663	SdTVs
GCF_018448985.1_ASM1844898v1_genomic.fna	66.02518663	SdTVs
GCF_018338735.1_ASM1833873v1_genomic.fna	51.32891263	SdTVs
GCF_018338735.1_ASM1833873v1_genomic.fna	51.32891263	SdTVs
GCF_018449005.1_ASM1844900v1_genomic.fna	58.67443781	SdTVs
GCF_018417615.1_ASM1841761v1_genomic.fna	66.88532589	SdTVs
GCF_018219435.1_ASM1821943v1_genomic.fna	39.93200877	SdTVs
GCF_018361045.1_ASM1836104v1_genomic.fna	55.71817388	SdTVs
GCF_018361045.1_ASM1836104v1_genomic.fna	55.71817388	SdTVs
GCF_018310495.1_ASM1831049v1_genomic.fna	56.60196325	SdTVs
GCF_018310495.1_ASM1831049v1_genomic.fna	56.60196325	SdTVs
GCF_018310495.1_ASM1831049v1_genomic.fna	56.60196325	SdTVs
GCF_018228545.1_ASM1822854v1_genomic.fna	68.19137711	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018128465.1_ASM1812846v1_genomic.fna	56.94146728	SdTVs
GCF_018583285.1_ASM1858328v1_genomic.fna	56.47183018	SdTVs
GCF_018583285.1_ASM1858328v1_genomic.fna	56.47183018	SdTVs
GCF_018802545.1_ASM1880254v1_genomic.fna	50.98941301	SdTVs
GCF_018802545.1_ASM1880254v1_genomic.fna	50.98941301	SdTVs
GCF_018361105.1_ASM1836110v1_genomic.fna	55.71818463	SdTVs
GCF_018361105.1_ASM1836110v1_genomic.fna	55.71818463	SdTVs
GCF_018274525.2_ASM1827452v2_genomic.fna	56.57793541	SdTVs
GCF_018274525.2_ASM1827452v2_genomic.fna	56.57793541	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018310435.1_ASM1831043v1_genomic.fna	52.25199446	SdTVs
GCF_018336495.1_ASM1833649v1_genomic.fna	39.24489053	SdTVs
GCF_018417555.1_ASM1841755v1_genomic.fna	60.49461822	SdTVs
GCF_018417555.1_ASM1841755v1_genomic.fna	60.49461822	SdTVs
GCF_018604385.1_ASM1860438v1_genomic.fna	57.00427818	SdTVs
GCF_018604385.1_ASM1860438v1_genomic.fna	57.00427818	SdTVs
GCF_018604385.1_ASM1860438v1_genomic.fna	57.00427818	SdTVs
GCF_018604385.1_ASM1860438v1_genomic.fna	57.00427818	SdTVs
GCF_018604385.1_ASM1860438v1_genomic.fna	57.00427818	SdTVs
GCF_018361365.1_ASM1836136v1_genomic.fna	50.80828412	SdTVs
GCF_018361365.1_ASM1836136v1_genomic.fna	50.80828412	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018802405.1_ASM1880240v1_genomic.fna	50.94196844	SdTVs
GCF_018388785.1_ASM1838878v1_genomic.fna	55.12508578	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018310455.1_ASM1831045v1_genomic.fna	52.25210908	SdTVs
GCF_018734065.1_ASM1873406v1_genomic.fna	50.44849125	SdTVs
GCF_018734065.1_ASM1873406v1_genomic.fna	50.44849125	SdTVs
GCF_018138945.1_ASM1813894v1_genomic.fna	38.711338	SdTVs
GCF_018138945.1_ASM1813894v1_genomic.fna	38.711338	SdTVs
GCF_018336835.1_ASM1833683v1_genomic.fna	56.86437977	SdTVs
GCF_018336835.1_ASM1833683v1_genomic.fna	56.86437977	SdTVs
GCF_018336835.1_ASM1833683v1_genomic.fna	56.86437977	SdTVs
GCF_018336835.1_ASM1833683v1_genomic.fna	56.86437977	SdTVs
GCF_018516745.1_ASM1851674v1_genomic.fna	59.27739334	SdTVs
GCF_018361245.1_ASM1836124v1_genomic.fna	55.71824837	SdTVs
GCF_018361245.1_ASM1836124v1_genomic.fna	55.71824837	SdTVs
GCF_018279985.1_ASM1827998v1_genomic.fna	51.94513206	SdTVs
GCF_018279985.1_ASM1827998v1_genomic.fna	51.94513206	SdTVs
GCF_018583305.1_ASM1858330v1_genomic.fna	56.61258945	SdTVs
GCF_018583305.1_ASM1858330v1_genomic.fna	56.61258945	SdTVs
GCF_018139005.1_ASM1813900v1_genomic.fna	38.95160988	SdTVs
GCF_018075285.1_ASM1807528v1_genomic.fna	50.64115074	SdTVs
GCF_018075285.1_ASM1807528v1_genomic.fna	50.64115074	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075325.1_ASM1807532v1_genomic.fna	56.96198103	SdTVs
GCF_018075245.1_ASM1807524v1_genomic.fna	54.63762104	SdTVs
GCF_018075245.1_ASM1807524v1_genomic.fna	54.63762104	SdTVs
GCF_018075245.1_ASM1807524v1_genomic.fna	54.63762104	SdTVs
GCF_018075245.1_ASM1807524v1_genomic.fna	54.63762104	SdTVs
GCF_018075245.1_ASM1807524v1_genomic.fna	54.63762104	SdTVs
GCF_018771265.1_ASM1877126v1_genomic.fna	40.22916798	SdTVs
GCF_018771265.1_ASM1877126v1_genomic.fna	40.22916798	SdTVs
GCF_018316615.1_ASM1831661v1_genomic.fna	50.67716951	SdTVs
GCF_018316615.1_ASM1831661v1_genomic.fna	50.67716951	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018336375.1_ASM1833637v1_genomic.fna	57.33570198	SdTVs
GCF_018771585.1_ASM1877158v1_genomic.fna	50.61200001	SdTVs
GCF_018771585.1_ASM1877158v1_genomic.fna	50.61200001	SdTVs
GCF_018394375.1_ASM1839437v1_genomic.fna	58.98578703	SdTVs
GCF_018394375.1_ASM1839437v1_genomic.fna	58.98578703	SdTVs
GCF_018604405.1_ASM1860440v1_genomic.fna	59.07373306	SdTVs
GCF_018604405.1_ASM1860440v1_genomic.fna	59.07373306	SdTVs
GCF_018583245.1_ASM1858324v1_genomic.fna	56.77272573	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018204675.1_ASM1820467v1_genomic.fna	56.6082757	SdTVs
GCF_018802465.1_ASM1880246v1_genomic.fna	51.25098044	SdTVs
GCF_018802465.1_ASM1880246v1_genomic.fna	51.25098044	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018140905.1_ASM1814090v1_genomic.fna	57.28982316	SdTVs
GCF_018228385.1_ASM1822838v1_genomic.fna	68.16149739	SdTVs
GCF_018449025.1_ASM1844902v1_genomic.fna	58.67325568	SdTVs
GCF_018729255.1_ASM1872925v1_genomic.fna	65.12231716	SdTVs
GCF_018128425.1_ASM1812842v1_genomic.fna	54.34696873	SdTVs
GCF_018223585.1_ASM1822358v1_genomic.fna	38.23812145	SdTVs
GCF_018223585.1_ASM1822358v1_genomic.fna	38.23812145	SdTVs
GCF_017968865.1_ASM1796886v1_genomic.fna	55.01531173	SdTVs
GCF_017968865.1_ASM1796886v1_genomic.fna	55.01531173	SdTVs
GCF_018388485.1_ASM1838848v1_genomic.fna	59.13554246	SdTVs
GCF_018388485.1_ASM1838848v1_genomic.fna	59.13554246	SdTVs
GCF_018388485.1_ASM1838848v1_genomic.fna	59.13554246	SdTVs
GCF_018388485.1_ASM1838848v1_genomic.fna	59.13554246	SdTVs
GCF_018343835.1_ASM1834383v1_genomic.fna	50.65550556	SdTVs
GCF_018343835.1_ASM1834383v1_genomic.fna	50.65550556	SdTVs
GCF_018075305.1_ASM1807530v1_genomic.fna	50.67143822	SdTVs
GCF_018075305.1_ASM1807530v1_genomic.fna	50.67143822	SdTVs
GCF_018075305.1_ASM1807530v1_genomic.fna	50.67143822	SdTVs
GCF_018279225.1_ASM1827922v1_genomic.fna	50.52081349	SdTVs
GCF_018279225.1_ASM1827922v1_genomic.fna	50.52081349	SdTVs
GCF_018361165.1_ASM1836116v1_genomic.fna	55.71819628	SdTVs
GCF_018361165.1_ASM1836116v1_genomic.fna	55.71819628	SdTVs
GCF_018388585.1_ASM1838858v1_genomic.fna	52.09027768	SdTVs
GCF_018283575.2_ASM1828357v2_genomic.fna	56.68627121	SdTVs
GCF_018283575.2_ASM1828357v2_genomic.fna	56.68627121	SdTVs
GCF_018343775.1_ASM1834377v1_genomic.fna	58.10405934	SdTVs
GCF_018279325.1_ASM1827932v1_genomic.fna	56.69182173	SdTVs
