host	size	type
GCF_011742585.2_ASM1174258v2_genomic.fna	5.984266	SdTVs
GCF_011742585.2_ASM1174258v2_genomic.fna	5.984266	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012915625.1_ASM1291562v2_genomic.fna	5.542224	SdTVs
GCF_012053725.1_ASM1205372v1_genomic.fna	4.993824	SdTVs
GCF_012053725.1_ASM1205372v1_genomic.fna	4.993824	SdTVs
GCF_012052445.1_ASM1205244v1_genomic.fna	4.838602	SdTVs
GCF_012223285.1_ASM1222328v1_genomic.fna	4.993635	SdTVs
GCF_011045735.1_ASM1104573v1_genomic.fna	4.869227	SdTVs
GCF_011045735.1_ASM1104573v1_genomic.fna	4.869227	SdTVs
GCF_012053905.1_ASM1205390v1_genomic.fna	5.072601	SdTVs
GCF_012524235.2_UCSC_CitroTSA_2.0_genomic.fna	5.182653	SdTVs
GCF_012934475.1_ASM1293447v1_genomic.fna	5.23911	SdTVs
GCF_011304815.1_ASM1130481v1_genomic.fna	5.113293	SdTVs
GCF_011304815.1_ASM1130481v1_genomic.fna	5.113293	SdTVs
GCF_011304815.1_ASM1130481v1_genomic.fna	5.113293	SdTVs
GCF_011045615.1_ASM1104561v1_genomic.fna	4.59631	SdTVs
GCF_011045615.1_ASM1104561v1_genomic.fna	4.59631	SdTVs
GCF_011045615.1_ASM1104561v1_genomic.fna	4.59631	SdTVs
GCF_011045615.1_ASM1104561v1_genomic.fna	4.59631	SdTVs
GCF_011045615.1_ASM1104561v1_genomic.fna	4.59631	SdTVs
GCF_011065385.1_ASM1106538v1_genomic.fna	5.510203	SdTVs
GCF_011330935.2_ASM1133093v2_genomic.fna	5.546852	SdTVs
GCF_011330935.2_ASM1133093v2_genomic.fna	5.546852	SdTVs
GCF_011330935.2_ASM1133093v2_genomic.fna	5.546852	SdTVs
GCF_011330935.2_ASM1133093v2_genomic.fna	5.546852	SdTVs
GCF_011330935.2_ASM1133093v2_genomic.fna	5.546852	SdTVs
GCF_012935695.1_ASM1293569v1_genomic.fna	6.47178	SdTVs
GCF_013168095.1_ASM1316809v1_genomic.fna	5.594122	SdTVs
GCF_013168095.1_ASM1316809v1_genomic.fna	5.594122	SdTVs
GCF_013168095.1_ASM1316809v1_genomic.fna	5.594122	SdTVs
GCF_013168095.1_ASM1316809v1_genomic.fna	5.594122	SdTVs
GCF_013168095.1_ASM1316809v1_genomic.fna	5.594122	SdTVs
GCF_013357505.1_ASM1335750v1_genomic.fna	4.120711	SdTVs
GCF_013357505.1_ASM1335750v1_genomic.fna	4.120711	SdTVs
GCF_013357505.1_ASM1335750v1_genomic.fna	4.120711	SdTVs
GCF_013357505.1_ASM1335750v1_genomic.fna	4.120711	SdTVs
GCF_013343095.1_ASM1334309v1_genomic.fna	6.816538	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013305305.1_ASM1330530v1_genomic.fna	5.729918	SdTVs
GCF_013282335.1_ASM1328233v1_genomic.fna	5.331375	SdTVs
GCF_013282335.1_ASM1328233v1_genomic.fna	5.331375	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_013168055.1_ASM1316805v1_genomic.fna	5.711451	SdTVs
GCF_012974565.1_ASM1297456v1_genomic.fna	5.357129	SdTVs
GCF_012974565.1_ASM1297456v1_genomic.fna	5.357129	SdTVs
GCF_012974565.1_ASM1297456v1_genomic.fna	5.357129	SdTVs
GCF_013085205.1_ASM1308520v1_genomic.fna	4.787332	SdTVs
GCF_013315715.1_ASM1331571v1_genomic.fna	5.37019	SdTVs
GCF_013315715.1_ASM1331571v1_genomic.fna	5.37019	SdTVs
GCF_013315715.1_ASM1331571v1_genomic.fna	5.37019	SdTVs
GCF_013201115.1_ASM1320111v1_genomic.fna	7.564383	SdTVs
GCF_012935675.1_ASM1293567v1_genomic.fna	7.105297	SdTVs
GCF_012935675.1_ASM1293567v1_genomic.fna	7.105297	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343595.1_ASM1334359v1_genomic.fna	5.604725	SdTVs
GCF_013343255.1_ASM1334325v1_genomic.fna	4.279833	SdTVs
GCF_013343255.1_ASM1334325v1_genomic.fna	4.279833	SdTVs
GCF_013343635.1_ASM1334363v1_genomic.fna	5.655656	SdTVs
GCF_013343635.1_ASM1334363v1_genomic.fna	5.655656	SdTVs
GCF_013343635.1_ASM1334363v1_genomic.fna	5.655656	SdTVs
GCF_013343635.1_ASM1334363v1_genomic.fna	5.655656	SdTVs
GCF_013085025.1_ASM1308502v1_genomic.fna	5.30426	SdTVs
GCF_013085025.1_ASM1308502v1_genomic.fna	5.30426	SdTVs
GCF_013085025.1_ASM1308502v1_genomic.fna	5.30426	SdTVs
GCF_013372305.1_ASM1337230v1_genomic.fna	5.210779	SdTVs
GCF_013372305.1_ASM1337230v1_genomic.fna	5.210779	SdTVs
GCF_013372305.1_ASM1337230v1_genomic.fna	5.210779	SdTVs
GCF_013372305.1_ASM1337230v1_genomic.fna	5.210779	SdTVs
GCF_013372305.1_ASM1337230v1_genomic.fna	5.210779	SdTVs
GCF_013122215.1_ASM1312221v1_genomic.fna	5.695428	SdTVs
GCF_013122215.1_ASM1312221v1_genomic.fna	5.695428	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167735.1_ASM1316773v1_genomic.fna	5.648903	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013167455.1_ASM1316745v1_genomic.fna	5.802177	SdTVs
GCF_013372045.1_ASM1337204v1_genomic.fna	6.373589	SdTVs
GCF_013166895.1_ASM1316689v1_genomic.fna	4.486677	SdTVs
GCF_013372325.1_ASM1337232v1_genomic.fna	5.232916	SdTVs
GCF_013305685.1_ASM1330568v1_genomic.fna	5.977292	SdTVs
GCF_013305685.1_ASM1330568v1_genomic.fna	5.977292	SdTVs
GCF_013305685.1_ASM1330568v1_genomic.fna	5.977292	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013167775.1_ASM1316777v1_genomic.fna	5.685865	SdTVs
GCF_013305705.1_ASM1330570v1_genomic.fna	5.056572	SdTVs
GCF_013305705.1_ASM1330570v1_genomic.fna	5.056572	SdTVs
GCF_013305705.1_ASM1330570v1_genomic.fna	5.056572	SdTVs
GCF_013085525.1_ASM1308552v1_genomic.fna	4.834781	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167995.1_ASM1316799v1_genomic.fna	5.484204	SdTVs
GCF_013167335.1_ASM1316733v1_genomic.fna	5.73688	SdTVs
GCF_013167335.1_ASM1316733v1_genomic.fna	5.73688	SdTVs
GCF_013167335.1_ASM1316733v1_genomic.fna	5.73688	SdTVs
GCF_013167335.1_ASM1316733v1_genomic.fna	5.73688	SdTVs
GCF_013167335.1_ASM1316733v1_genomic.fna	5.73688	SdTVs
GCF_013357585.1_ASM1335758v1_genomic.fna	4.203751	SdTVs
GCF_013357585.1_ASM1335758v1_genomic.fna	4.203751	SdTVs
GCF_013357485.1_ASM1335748v1_genomic.fna	3.970204	SdTVs
GCF_013372365.1_ASM1337236v1_genomic.fna	4.938634	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013167495.1_ASM1316749v1_genomic.fna	5.669067	SdTVs
GCF_013315735.1_ASM1331573v1_genomic.fna	5.084986	SdTVs
GCF_013315735.1_ASM1331573v1_genomic.fna	5.084986	SdTVs
GCF_013315735.1_ASM1331573v1_genomic.fna	5.084986	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013168175.1_ASM1316817v1_genomic.fna	5.650829	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013348925.1_ASM1334892v1_genomic.fna	5.871874	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	5.64952	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	5.349412	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	5.349412	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	5.349412	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	5.349412	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	5.349412	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	5.36868	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	5.36868	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	5.36868	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	5.36868	SdTVs
GCF_013343135.1_ASM1334313v1_genomic.fna	6.806438	SdTVs
GCF_013374235.2_ASM1337423v2_genomic.fna	5.172829	SdTVs
GCF_013374235.2_ASM1337423v2_genomic.fna	5.172829	SdTVs
GCF_013122155.1_ASM1312215v1_genomic.fna	5.263176	SdTVs
GCF_013122155.1_ASM1312215v1_genomic.fna	5.263176	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	5.751117	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	5.871563	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	5.618714	SdTVs
GCF_013372345.1_ASM1337234v1_genomic.fna	4.851525	SdTVs
GCF_013374295.2_ASM1337429v2_genomic.fna	5.138997	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	5.137006	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	5.137006	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	5.137006	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	5.872065	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	4.172466	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	4.172466	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	4.172466	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	5.658644	SdTVs
GCF_013201235.1_ASM1320123v1_genomic.fna	4.989648	SdTVs
GCF_013201235.1_ASM1320123v1_genomic.fna	4.989648	SdTVs
GCF_013255565.1_ASM1325556v1_genomic.fna	6.924367	SdTVs
GCF_013375895.1_ASM1337589v1_genomic.fna	7.27492	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	5.5737	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	5.5737	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	5.5737	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	5.5737	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	5.5737	SdTVs
GCF_013085725.1_ASM1308572v1_genomic.fna	4.743402	SdTVs
GCF_013085725.1_ASM1308572v1_genomic.fna	4.743402	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	5.834466	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	5.834466	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	5.834466	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	5.834466	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	5.834466	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	5.428728	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	5.428728	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	5.428728	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	5.428728	SdTVs
GCF_012935655.1_ASM1293565v1_genomic.fna	6.509129	SdTVs
GCF_012935655.1_ASM1293565v1_genomic.fna	6.509129	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	5.881004	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	5.60618	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	5.285127	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	5.285127	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	5.285127	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	5.285127	SdTVs
GCF_013282275.1_ASM1328227v1_genomic.fna	5.548921	SdTVs
GCF_013282275.1_ASM1328227v1_genomic.fna	5.548921	SdTVs
GCF_012935755.1_ASM1293575v1_genomic.fna	7.10526	SdTVs
GCF_012935755.1_ASM1293575v1_genomic.fna	7.10526	SdTVs
GCF_013146765.1_ASM1314676v1_genomic.fna	4.94287	SdTVs
GCF_013367815.1_ASM1336781v1_genomic.fna	4.578421	SdTVs
GCF_013367815.1_ASM1336781v1_genomic.fna	4.578421	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	5.630167	SdTVs
GCF_013166975.1_ASM1316697v1_genomic.fna	4.529413	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	5.641052	SdTVs
GCF_013371745.1_ASM1337174v1_genomic.fna	5.081478	SdTVs
GCF_013371745.1_ASM1337174v1_genomic.fna	5.081478	SdTVs
GCF_013374255.1_ASM1337425v1_genomic.fna	4.955855	SdTVs
GCF_013374255.1_ASM1337425v1_genomic.fna	4.955855	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	5.545489	SdTVs
GCF_012974805.1_ASM1297480v1_genomic.fna	5.129124	SdTVs
GCF_012974805.1_ASM1297480v1_genomic.fna	5.129124	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	4.963029	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	4.963029	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	4.963029	SdTVs
GCF_013285305.1_ASM1328530v1_genomic.fna	5.779157	SdTVs
GCF_013285305.1_ASM1328530v1_genomic.fna	5.779157	SdTVs
GCF_013341295.1_ASM1334129v1_genomic.fna	6.390212	SdTVs
GCF_013341295.1_ASM1334129v1_genomic.fna	6.390212	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	4.543799	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	4.543799	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	4.543799	SdTVs
GCF_013315815.1_ASM1331581v1_genomic.fna	1.989979	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	5.553597	SdTVs
GCF_013315675.1_ASM1331567v1_genomic.fna	5.088045	SdTVs
GCF_013315675.1_ASM1331567v1_genomic.fna	5.088045	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	5.842465	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	5.842465	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	5.842465	SdTVs
GCF_013307145.1_ASM1330714v1_genomic.fna	6.747595	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	5.46635	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	5.588988	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	5.259579	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	5.394711	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	5.394711	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	5.394711	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	5.883673	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	5.883673	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	5.883673	SdTVs
